,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party_x,Democrats_x,Republicans_x,Winning Party_y,Democrats_y,Republicans_y
19745,Kentucky,21,1423039,16182,43.4,Republicans,False,True,Republicans,False,True
19746,Maryland,24,1143838,14828,28.0,Democrats,True,False,Democrats,True,False
19747,Minnesota,27,1561487,13161,23.5,Democrats,True,False,Democrats,True,False
19748,Mississippi,28,843191,12543,49.7,Republicans,False,True,Republicans,False,True
19749,Nebraska,31,503390,4344,31.1,Republicans,False,True,Republicans,False,True
19750,New Jersey,34,2509617,34091,22.7,Democrats,True,False,Democrats,True,False
19751,New York,36,5638156,69106,23.1,Democrats,True,False,Democrats,True,False
19752,North Carolina,37,2893327,25267,42.1,Republicans,False,True,Republicans,False,True
19753,Ohio,39,2867291,38920,32.0,Republicans,False,True,Republicans,False,True
19754,Oklahoma,40,1084914,14473,46.5,Republicans,False,True,Republicans,False,True
19755,South Carolina,45,1560139,18043,42.0,Republicans,False,True,Republicans,False,True
19756,Utah,49,990012,4847,30.3,Republicans,False,True,Republicans,False,True
19757,Vermont,50,136145,687,16.7,Democrats,True,False,Democrats,True,False
19758,West Virginia,54,536573,7069,46.1,Republicans,False,True,Republicans,False,True
19759,Wisconsin,55,1736084,14836,29.7,Republicans,False,True,Republicans,False,True
19760,Alaska,2,273653,1246,26.2,Republicans,False,True,Republicans,False,True
19761,Arizona,4,2145765,30572,33.0,Republicans,False,True,Republicans,False,True
19762,California,6,10279898,92793,22.9,Democrats,True,False,Democrats,True,False
19763,Connecticut,9,836466,11055,18.9,Democrats,True,False,Democrats,True,False
19764,District of Columbia,11,158281,1352,18.5,Democrats,True,False,Democrats,True,False
19765,Indiana,18,1787059,23899,35.9,Republicans,False,True,Republicans,False,True
19766,Iowa,19,800648,9703,34.2,Republicans,False,True,Republicans,False,True
19767,Kansas,20,813071,8983,32.4,Republicans,False,True,Republicans,False,True
19768,Kentucky,21,1423498,16182,43.4,Republicans,False,True,Republicans,False,True
19769,Maryland,24,1145711,14835,28.0,Democrats,True,False,Democrats,True,False
19770,Minnesota,27,1561487,13161,23.5,Democrats,True,False,Democrats,True,False
19771,Mississippi,28,845205,12545,49.7,Republicans,False,True,Republicans,False,True
19772,Nebraska,31,504109,4345,31.1,Republicans,False,True,Republicans,False,True
19773,New Jersey,34,2514115,34099,22.7,Democrats,True,False,Democrats,True,False
19774,New York,36,5647470,69118,23.1,Democrats,True,False,Democrats,True,False
19775,North Carolina,37,2893419,25267,42.1,Republicans,False,True,Republicans,False,True
19776,Ohio,39,2867291,38920,32.0,Republicans,False,True,Republicans,False,True
19777,Oklahoma,40,1084914,14473,46.5,Republicans,False,True,Republicans,False,True
19778,South Carolina,45,1560139,18043,42.0,Republicans,False,True,Republicans,False,True
19779,Utah,49,990012,4847,30.3,Republicans,False,True,Republicans,False,True
19780,Vermont,50,136145,687,16.7,Democrats,True,False,Democrats,True,False
19781,West Virginia,54,537443,7069,46.1,Republicans,False,True,Republicans,False,True
19782,Wisconsin,55,1738225,14836,29.7,Republicans,False,True,Republicans,False,True
19783,Alaska,2,273653,1246,26.2,Republicans,False,True,Republicans,False,True
19784,Arizona,4,2145765,30572,33.0,Republicans,False,True,Republicans,False,True
19785,California,6,10279898,92793,22.9,Democrats,True,False,Democrats,True,False
19786,Connecticut,9,836466,11055,18.9,Democrats,True,False,Democrats,True,False
19787,District of Columbia,11,158281,1352,18.5,Democrats,True,False,Democrats,True,False
19788,Indiana,18,1787059,23899,35.9,Republicans,False,True,Republicans,False,True
19789,Iowa,19,800648,9703,34.2,Republicans,False,True,Republicans,False,True
19790,Kansas,20,813071,8983,32.4,Republicans,False,True,Republicans,False,True
19791,Kentucky,21,1423786,16182,43.4,Republicans,False,True,Republicans,False,True
19792,Maryland,24,1145711,14835,28.0,Democrats,True,False,Democrats,True,False
19793,Minnesota,27,1561487,13161,23.5,Democrats,True,False,Democrats,True,False
19794,Mississippi,28,845205,12545,49.7,Republicans,False,True,Republicans,False,True
19795,Nebraska,31,504109,4345,31.1,Republicans,False,True,Republicans,False,True
19796,New Jersey,34,2517834,34107,22.7,Democrats,True,False,Democrats,True,False
19797,New York,36,5650598,69118,23.1,Democrats,True,False,Democrats,True,False
19798,North Carolina,37,2893419,25267,42.1,Republicans,False,True,Republicans,False,True
19799,Ohio,39,2867291,38920,32.0,Republicans,False,True,Republicans,False,True
19800,Oklahoma,40,1084914,14473,46.5,Republicans,False,True,Republicans,False,True
19801,South Carolina,45,1560139,18043,42.0,Republicans,False,True,Republicans,False,True
19802,Utah,49,990012,4847,30.3,Republicans,False,True,Republicans,False,True
19803,Vermont,50,136145,687,16.7,Democrats,True,False,Democrats,True,False
19804,West Virginia,54,537443,7069,46.1,Republicans,False,True,Republicans,False,True
19805,Wisconsin,55,1738225,14836,29.7,Republicans,False,True,Republicans,False,True
19806,Alaska,2,273653,1246,26.2,Republicans,False,True,Republicans,False,True
19807,Arizona,4,2145765,30572,33.0,Republicans,False,True,Republicans,False,True
19808,California,6,10279898,92793,22.9,Democrats,True,False,Democrats,True,False
19809,Connecticut,9,837751,11054,18.9,Democrats,True,False,Democrats,True,False
19810,District of Columbia,11,158281,1352,18.5,Democrats,True,False,Democrats,True,False
19811,Indiana,18,1787059,23899,35.9,Republicans,False,True,Republicans,False,True
19812,Iowa,19,800648,9703,34.2,Republicans,False,True,Republicans,False,True
19813,Kansas,20,813071,8983,32.4,Republicans,False,True,Republicans,False,True
19814,Kentucky,21,1424148,16182,43.4,Republicans,False,True,Republicans,False,True
19815,Maryland,24,1145711,14835,28.0,Democrats,True,False,Democrats,True,False
19816,Minnesota,27,1561487,13161,23.5,Democrats,True,False,Democrats,True,False
19817,Mississippi,28,845205,12545,49.7,Republicans,False,True,Republicans,False,True
19818,Nebraska,31,504109,4345,31.1,Republicans,False,True,Republicans,False,True
19819,New Jersey,34,2520736,34109,22.7,Democrats,True,False,Democrats,True,False
19820,New York,36,5653107,69118,23.1,Democrats,True,False,Democrats,True,False
19821,North Carolina,37,2893419,25267,42.1,Republicans,False,True,Republicans,False,True
19822,Ohio,39,2867291,38920,32.0,Republicans,False,True,Republicans,False,True
19823,Oklahoma,40,1084914,14473,46.5,Republicans,False,True,Republicans,False,True
19824,South Carolina,45,1560139,18043,42.0,Republicans,False,True,Republicans,False,True
19825,Utah,49,990012,4847,30.3,Republicans,False,True,Republicans,False,True
19826,Vermont,50,136145,687,16.7,Democrats,True,False,Democrats,True,False
19827,West Virginia,54,537443,7069,46.1,Republicans,False,True,Republicans,False,True
19828,Wisconsin,55,1738225,14836,29.7,Republicans,False,True,Republicans,False,True
19829,Alaska,2,273653,1246,26.2,Republicans,False,True,Republicans,False,True
19830,Arizona,4,2145765,30572,33.0,Republicans,False,True,Republicans,False,True
19831,California,6,10298129,92829,22.9,Democrats,True,False,Democrats,True,False
19832,Connecticut,9,838159,11054,18.9,Democrats,True,False,Democrats,True,False
19833,District of Columbia,11,158548,1355,18.5,Democrats,True,False,Democrats,True,False
19834,Indiana,18,1790544,23948,35.9,Republicans,False,True,Republicans,False,True
19835,Iowa,19,802455,9703,34.2,Republicans,False,True,Republicans,False,True
19836,Kansas,20,813216,8983,32.4,Republicans,False,True,Republicans,False,True
19837,Kentucky,21,1435020,16244,43.4,Republicans,False,True,Republicans,False,True
19838,Maryland,24,1147629,14838,28.0,Democrats,True,False,Democrats,True,False
19839,Minnesota,27,1561487,13161,23.5,Democrats,True,False,Democrats,True,False
19840,Mississippi,28,848886,12546,49.7,Republicans,False,True,Republicans,False,True
19841,Nebraska,31,504109,4345,31.1,Republicans,False,True,Republicans,False,True
19842,New Jersey,34,2522649,34112,22.7,Democrats,True,False,Democrats,True,False
19843,New York,36,5668334,69141,23.1,Democrats,True,False,Democrats,True,False
19844,North Carolina,37,2893743,25267,42.1,Republicans,False,True,Republicans,False,True
19845,Ohio,39,2867291,38920,32.0,Republicans,False,True,Republicans,False,True
19846,Oklahoma,40,1084914,14473,46.5,Republicans,False,True,Republicans,False,True
19847,South Carolina,45,1560139,18043,42.0,Republicans,False,True,Republicans,False,True
19848,Utah,49,990012,4847,30.3,Republicans,False,True,Republicans,False,True
19849,Vermont,50,136145,687,16.7,Democrats,True,False,Democrats,True,False
19850,West Virginia,54,539431,7091,46.1,Republicans,False,True,Republicans,False,True
19851,Wisconsin,55,1742220,14840,29.7,Republicans,False,True,Republicans,False,True
19852,Alaska,2,273653,1246,26.2,Republicans,False,True,Republicans,False,True
19853,Arizona,4,2145765,30572,33.0,Republicans,False,True,Republicans,False,True
19854,California,6,10358182,92900,22.9,Democrats,True,False,Democrats,True,False
19855,Connecticut,9,839167,11080,18.9,Democrats,True,False,Democrats,True,False
19856,District of Columbia,11,159055,1355,18.5,Democrats,True,False,Democrats,True,False
19857,Indiana,18,1790544,23962,35.9,Republicans,False,True,Republicans,False,True
19858,Iowa,19,803961,9703,34.2,Republicans,False,True,Republicans,False,True
19859,Kansas,20,813233,8983,32.4,Republicans,False,True,Republicans,False,True
19860,Kentucky,21,1435391,16244,43.4,Republicans,False,True,Republicans,False,True
19861,Maryland,24,1151690,14852,28.0,Democrats,True,False,Democrats,True,False
19862,Minnesota,27,1561487,13161,23.5,Democrats,True,False,Democrats,True,False
19863,Mississippi,28,850618,12560,49.7,Republicans,False,True,Republicans,False,True
19864,Nebraska,31,506223,4347,31.1,Republicans,False,True,Republicans,False,True
19865,New Jersey,34,2527086,34126,22.7,Democrats,True,False,Democrats,True,False
19866,New York,36,5676121,69182,23.1,Democrats,True,False,Democrats,True,False
19867,North Carolina,37,2893921,25267,42.1,Republicans,False,True,Republicans,False,True
19868,Ohio,39,2867291,38920,32.0,Republicans,False,True,Republicans,False,True
19869,Oklahoma,40,1092763,14473,46.5,Republicans,False,True,Republicans,False,True
19870,South Carolina,45,1573585,18055,42.0,Republicans,False,True,Republicans,False,True
19871,Utah,49,990012,4846,30.3,Republicans,False,True,Republicans,False,True
19872,Vermont,50,136145,687,16.7,Democrats,True,False,Democrats,True,False
19873,West Virginia,54,540192,7091,46.1,Republicans,False,True,Republicans,False,True
19874,Wisconsin,55,1744114,14842,29.7,Republicans,False,True,Republicans,False,True
19875,Alaska,2,276647,1270,26.2,Republicans,False,True,Republicans,False,True
19876,Arizona,4,2161045,30632,33.0,Republicans,False,True,Republicans,False,True
19877,California,6,10365785,92927,22.9,Democrats,True,False,Democrats,True,False
19878,Connecticut,9,840071,11085,18.9,Democrats,True,False,Democrats,True,False
19879,District of Columbia,11,159289,1355,18.5,Democrats,True,False,Democrats,True,False
19880,Indiana,18,1794605,23962,35.9,Republicans,False,True,Republicans,False,True
19881,Iowa,19,805363,9718,34.2,Republicans,False,True,Republicans,False,True
19882,Kansas,20,820418,8983,32.4,Republicans,False,True,Republicans,False,True
19883,Kentucky,21,1435781,16244,43.4,Republicans,False,True,Republicans,False,True
19884,Maryland,24,1153471,14862,28.0,Democrats,True,False,Democrats,True,False
19885,Minnesota,27,1561487,13161,23.5,Democrats,True,False,Democrats,True,False
19886,Mississippi,28,852423,12560,49.7,Republicans,False,True,Republicans,False,True
19887,Nebraska,31,506899,4356,31.1,Republicans,False,True,Republicans,False,True
19888,New Jersey,34,2530796,34133,22.7,Democrats,True,False,Democrats,True,False
19889,New York,36,5682130,69201,23.1,Democrats,True,False,Democrats,True,False
19890,North Carolina,37,2919351,25405,42.1,Republicans,False,True,Republicans,False,True
19891,Ohio,39,2867291,38920,32.0,Republicans,False,True,Republicans,False,True
19892,Oklahoma,40,1092763,14473,46.5,Republicans,False,True,Republicans,False,True
19893,South Carolina,45,1573585,18055,42.0,Republicans,False,True,Republicans,False,True
19894,Utah,49,990012,4847,30.3,Republicans,False,True,Republicans,False,True
19895,Vermont,50,136695,688,16.7,Democrats,True,False,Democrats,True,False
19896,West Virginia,54,541062,7099,46.1,Republicans,False,True,Republicans,False,True
19897,Wisconsin,55,1746350,14849,29.7,Republicans,False,True,Republicans,False,True
19898,Alaska,2,276647,1270,26.2,Republicans,False,True,Republicans,False,True
19899,Arizona,4,2161045,30632,33.0,Republicans,False,True,Republicans,False,True
19900,California,6,10374290,92947,22.9,Democrats,True,False,Democrats,True,False
19901,Connecticut,9,840892,11085,18.9,Democrats,True,False,Democrats,True,False
19902,District of Columbia,11,159494,1355,18.5,Democrats,True,False,Democrats,True,False
19903,Indiana,18,1794605,23982,35.9,Republicans,False,True,Republicans,False,True
19904,Iowa,19,805836,9718,34.2,Republicans,False,True,Republicans,False,True
19905,Kansas,20,820418,8983,32.4,Republicans,False,True,Republicans,False,True
19906,Kentucky,21,1436111,16244,43.4,Republicans,False,True,Republicans,False,True
19907,Maryland,24,1155247,14867,28.0,Democrats,True,False,Democrats,True,False
19908,Minnesota,27,1571008,13205,23.5,Democrats,True,False,Democrats,True,False
19909,Mississippi,28,854450,12563,49.7,Republicans,False,True,Republicans,False,True
19910,Nebraska,31,507506,4357,31.1,Republicans,False,True,Republicans,False,True
19911,New Jersey,34,2535067,34145,22.7,Democrats,True,False,Democrats,True,False
19912,New York,36,5691891,69223,23.1,Democrats,True,False,Democrats,True,False
19913,North Carolina,37,2919351,25405,42.1,Republicans,False,True,Republicans,False,True
19914,Ohio,39,2891756,38959,32.0,Republicans,False,True,Republicans,False,True
19915,Oklahoma,40,1096910,14525,46.5,Republicans,False,True,Republicans,False,True
19916,South Carolina,45,1573585,18055,42.0,Republicans,False,True,Republicans,False,True
19917,Utah,49,997808,4869,30.3,Republicans,False,True,Republicans,False,True
19918,Vermont,50,136695,688,16.7,Democrats,True,False,Democrats,True,False
19919,West Virginia,54,542092,7099,46.1,Republicans,False,True,Republicans,False,True
19920,Wisconsin,55,1748367,14850,29.7,Republicans,False,True,Republicans,False,True
19921,Alaska,2,276647,1270,26.2,Republicans,False,True,Republicans,False,True
19922,Arizona,4,2161045,30632,33.0,Republicans,False,True,Republicans,False,True
19923,California,6,10435541,93043,22.9,Democrats,True,False,Democrats,True,False
19924,Connecticut,9,841737,11084,18.9,Democrats,True,False,Democrats,True,False
19925,District of Columbia,11,159729,1355,18.5,Democrats,True,False,Democrats,True,False
19926,Indiana,18,1798430,23982,35.9,Republicans,False,True,Republicans,False,True
19927,Iowa,19,805836,9718,34.2,Republicans,False,True,Republicans,False,True
19928,Kansas,20,820418,8984,32.4,Republicans,False,True,Republicans,False,True
19929,Kentucky,21,1437743,16244,43.4,Republicans,False,True,Republicans,False,True
19930,Maryland,24,1157029,14877,28.0,Democrats,True,False,Democrats,True,False
19931,Minnesota,27,1571008,13205,23.5,Democrats,True,False,Democrats,True,False
19932,Mississippi,28,856061,12568,49.7,Republicans,False,True,Republicans,False,True
19933,Nebraska,31,508139,4363,31.1,Republicans,False,True,Republicans,False,True
19934,New Jersey,34,2539038,34152,22.7,Democrats,True,False,Democrats,True,False
19935,New York,36,5700453,69245,23.1,Democrats,True,False,Democrats,True,False
19936,North Carolina,37,2919814,25405,42.1,Republicans,False,True,Republicans,False,True
19937,Ohio,39,2891756,38959,32.0,Republicans,False,True,Republicans,False,True
19938,Oklahoma,40,1096910,14525,46.5,Republicans,False,True,Republicans,False,True
19939,South Carolina,45,1573585,18055,42.0,Republicans,False,True,Republicans,False,True
19940,Utah,49,997808,4869,30.3,Republicans,False,True,Republicans,False,True
19941,Vermont,50,136695,688,16.7,Democrats,True,False,Democrats,True,False
19942,West Virginia,54,542887,7102,46.1,Republicans,False,True,Republicans,False,True
19943,Wisconsin,55,1750331,14855,29.7,Republicans,False,True,Republicans,False,True
19944,Alaska,2,276647,1270,26.2,Republicans,False,True,Republicans,False,True
19945,Arizona,4,2161045,30632,33.0,Republicans,False,True,Republicans,False,True
19946,California,6,10435541,93043,22.9,Democrats,True,False,Democrats,True,False
19947,Connecticut,9,841737,11084,18.9,Democrats,True,False,Democrats,True,False
19948,District of Columbia,11,159729,1355,18.5,Democrats,True,False,Democrats,True,False
19949,Indiana,18,1798430,23982,35.9,Republicans,False,True,Republicans,False,True
19950,Iowa,19,805836,9718,34.2,Republicans,False,True,Republicans,False,True
19951,Kansas,20,820418,8984,32.4,Republicans,False,True,Republicans,False,True
19952,Kentucky,21,1438172,16244,43.4,Republicans,False,True,Republicans,False,True
19953,Maryland,24,1157029,14877,28.0,Democrats,True,False,Democrats,True,False
19954,Minnesota,27,1571008,13205,23.5,Democrats,True,False,Democrats,True,False
19955,Mississippi,28,856061,12568,49.7,Republicans,False,True,Republicans,False,True
19956,Nebraska,31,508139,4363,31.1,Republicans,False,True,Republicans,False,True
19957,New Jersey,34,2542830,34159,22.7,Democrats,True,False,Democrats,True,False
19958,New York,36,5703638,69245,23.1,Democrats,True,False,Democrats,True,False
19959,North Carolina,37,2919814,25405,42.1,Republicans,False,True,Republicans,False,True
19960,Ohio,39,2891756,38959,32.0,Republicans,False,True,Republicans,False,True
19961,Oklahoma,40,1096910,14525,46.5,Republicans,False,True,Republicans,False,True
19962,South Carolina,45,1573585,18055,42.0,Republicans,False,True,Republicans,False,True
19963,Utah,49,997808,4869,30.3,Republicans,False,True,Republicans,False,True
19964,Vermont,50,136695,688,16.7,Democrats,True,False,Democrats,True,False
19965,West Virginia,54,542887,7102,46.1,Republicans,False,True,Republicans,False,True
19966,Wisconsin,55,1750331,14855,29.7,Republicans,False,True,Republicans,False,True
19967,Alaska,2,276647,1270,26.2,Republicans,False,True,Republicans,False,True
19968,Arizona,4,2161045,30632,33.0,Republicans,False,True,Republicans,False,True
19969,California,6,10435541,93043,22.9,Democrats,True,False,Democrats,True,False
19970,Connecticut,9,842712,11084,18.9,Democrats,True,False,Democrats,True,False
19971,District of Columbia,11,159729,1355,18.5,Democrats,True,False,Democrats,True,False
19972,Indiana,18,1798430,23982,35.9,Republicans,False,True,Republicans,False,True
19973,Iowa,19,805836,9718,34.2,Republicans,False,True,Republicans,False,True
19974,Kansas,20,820418,8984,32.4,Republicans,False,True,Republicans,False,True
19975,Kentucky,21,1438497,16244,43.4,Republicans,False,True,Republicans,False,True
19976,Maryland,24,1157029,14877,28.0,Democrats,True,False,Democrats,True,False
19977,Minnesota,27,1571008,13205,23.5,Democrats,True,False,Democrats,True,False
19978,Mississippi,28,856061,12568,49.7,Republicans,False,True,Republicans,False,True
19979,Nebraska,31,508139,4363,31.1,Republicans,False,True,Republicans,False,True
19980,New Jersey,34,2545959,34159,22.7,Democrats,True,False,Democrats,True,False
19981,New York,36,5706285,69245,23.1,Democrats,True,False,Democrats,True,False
19982,North Carolina,37,2919814,25405,42.1,Republicans,False,True,Republicans,False,True
19983,Ohio,39,2891756,38959,32.0,Republicans,False,True,Republicans,False,True
19984,Oklahoma,40,1096910,14525,46.5,Republicans,False,True,Republicans,False,True
19985,South Carolina,45,1573585,18055,42.0,Republicans,False,True,Republicans,False,True
19986,Utah,49,997808,4869,30.3,Republicans,False,True,Republicans,False,True
19987,Vermont,50,136695,688,16.7,Democrats,True,False,Democrats,True,False
19988,West Virginia,54,542887,7102,46.1,Republicans,False,True,Republicans,False,True
19989,Wisconsin,55,1750331,14855,29.7,Republicans,False,True,Republicans,False,True
19990,Alaska,2,276647,1270,26.2,Republicans,False,True,Republicans,False,True
19991,Arizona,4,2161045,30632,33.0,Republicans,False,True,Republicans,False,True
19992,California,6,10454194,93072,22.9,Democrats,True,False,Democrats,True,False
19993,Connecticut,9,843286,11084,18.9,Democrats,True,False,Democrats,True,False
19994,District of Columbia,11,159729,1355,18.5,Democrats,True,False,Democrats,True,False
19995,Indiana,18,1802751,24000,35.9,Republicans,False,True,Republicans,False,True
19996,Iowa,19,807506,9719,34.2,Republicans,False,True,Republicans,False,True
19997,Kansas,20,820469,8984,32.4,Republicans,False,True,Republicans,False,True
19998,Kentucky,21,1448212,16293,43.4,Republicans,False,True,Republicans,False,True
19999,Maryland,24,1158853,14882,28.0,Democrats,True,False,Democrats,True,False
20000,Minnesota,27,1571008,13205,23.5,Democrats,True,False,Democrats,True,False
20001,Mississippi,28,859352,12600,49.7,Republicans,False,True,Republicans,False,True
20002,Nebraska,31,508139,4363,31.1,Republicans,False,True,Republicans,False,True
20003,New Jersey,34,2548015,34163,22.7,Democrats,True,False,Democrats,True,False
20004,New York,36,5722320,69268,23.1,Democrats,True,False,Democrats,True,False
20005,North Carolina,37,2920038,25405,42.1,Republicans,False,True,Republicans,False,True
20006,Ohio,39,2891756,38959,32.0,Republicans,False,True,Republicans,False,True
20007,Oklahoma,40,1100631,14525,46.5,Republicans,False,True,Republicans,False,True
20008,South Carolina,45,1573585,18055,42.0,Republicans,False,True,Republicans,False,True
20009,Utah,49,997808,4869,30.3,Republicans,False,True,Republicans,False,True
20010,Vermont,50,136695,688,16.7,Democrats,True,False,Democrats,True,False
20011,West Virginia,54,544911,7102,46.1,Republicans,False,True,Republicans,False,True
20012,Wisconsin,55,1754652,14859,29.7,Republicans,False,True,Republicans,False,True
20013,Alaska,2,276647,1270,26.2,Republicans,False,True,Republicans,False,True
20014,Arizona,4,2161045,30632,33.0,Republicans,False,True,Republicans,False,True
20015,California,6,10506662,93152,22.9,Democrats,True,False,Democrats,True,False
20016,Connecticut,9,844386,11092,18.9,Democrats,True,False,Democrats,True,False
20017,District of Columbia,11,160533,1356,18.5,Democrats,True,False,Democrats,True,False
20018,Indiana,18,1802751,24003,35.9,Republicans,False,True,Republicans,False,True
20019,Iowa,19,809074,9719,34.2,Republicans,False,True,Republicans,False,True
20020,Kansas,20,820469,8984,32.4,Republicans,False,True,Republicans,False,True
20021,Kentucky,21,1448620,16293,43.4,Republicans,False,True,Republicans,False,True
20022,Maryland,24,1162367,14895,28.0,Democrats,True,False,Democrats,True,False
20023,Minnesota,27,1571008,13205,23.5,Democrats,True,False,Democrats,True,False
20024,Mississippi,28,860767,12576,49.7,Republicans,False,True,Republicans,False,True
20025,Nebraska,31,510041,4363,31.1,Republicans,False,True,Republicans,False,True
20026,New Jersey,34,2552342,34174,22.7,Democrats,True,False,Democrats,True,False
20027,New York,36,5727636,69322,23.1,Democrats,True,False,Democrats,True,False
20028,North Carolina,37,2920175,25405,42.1,Republicans,False,True,Republicans,False,True
20029,Ohio,39,2891756,38959,32.0,Republicans,False,True,Republicans,False,True
20030,Oklahoma,40,1104163,14525,46.5,Republicans,False,True,Republicans,False,True
20031,South Carolina,45,1587503,18132,42.0,Republicans,False,True,Republicans,False,True
20032,Utah,49,997808,4869,30.3,Republicans,False,True,Republicans,False,True
20033,Vermont,50,136695,688,16.7,Democrats,True,False,Democrats,True,False
20034,West Virginia,54,545745,7106,46.1,Republicans,False,True,Republicans,False,True
20035,Wisconsin,55,1756587,14862,29.7,Republicans,False,True,Republicans,False,True
20036,Alaska,2,279532,1270,26.2,Republicans,False,True,Republicans,False,True
20037,Arizona,4,2179180,30698,33.0,Republicans,False,True,Republicans,False,True
20038,California,6,10513729,93180,22.9,Democrats,True,False,Democrats,True,False
20039,Connecticut,9,845240,11092,18.9,Democrats,True,False,Democrats,True,False
20040,District of Columbia,11,160723,1363,18.5,Democrats,True,False,Democrats,True,False
20041,Indiana,18,1807442,24014,35.9,Republicans,False,True,Republicans,False,True
20042,Iowa,19,810664,9759,34.2,Republicans,False,True,Republicans,False,True
20043,Kansas,20,827865,8978,32.4,Republicans,False,True,Republicans,False,True
20044,Kentucky,21,1449092,16293,43.4,Republicans,False,True,Republicans,False,True
20045,Maryland,24,1164403,14897,28.0,Democrats,True,False,Democrats,True,False
20046,Minnesota,27,1571008,13205,23.5,Democrats,True,False,Democrats,True,False
20047,Mississippi,28,862528,12589,49.7,Republicans,False,True,Republicans,False,True
20048,Nebraska,31,510735,4363,31.1,Republicans,False,True,Republicans,False,True
20049,New Jersey,34,2556303,34189,22.7,Democrats,True,False,Democrats,True,False
20050,New York,36,5735607,69352,23.1,Democrats,True,False,Democrats,True,False
20051,North Carolina,37,2949264,25445,42.1,Republicans,False,True,Republicans,False,True
20052,Ohio,39,2891756,38959,32.0,Republicans,False,True,Republicans,False,True
20053,Oklahoma,40,1104163,14525,46.5,Republicans,False,True,Republicans,False,True
20054,South Carolina,45,1587503,18132,42.0,Republicans,False,True,Republicans,False,True
20055,Utah,49,997808,4869,30.3,Republicans,False,True,Republicans,False,True
20056,Vermont,50,137264,689,16.7,Democrats,True,False,Democrats,True,False
20057,West Virginia,54,546772,7115,46.1,Republicans,False,True,Republicans,False,True
20058,Wisconsin,55,1759029,14867,29.7,Republicans,False,True,Republicans,False,True
20059,Alaska,2,279532,1270,26.2,Republicans,False,True,Republicans,False,True
20060,Arizona,4,2179180,30698,33.0,Republicans,False,True,Republicans,False,True
20061,California,6,10522372,93216,22.9,Democrats,True,False,Democrats,True,False
20062,Connecticut,9,846026,11093,18.9,Democrats,True,False,Democrats,True,False
20063,District of Columbia,11,160952,1363,18.5,Democrats,True,False,Democrats,True,False
20064,Indiana,18,1807442,24030,35.9,Republicans,False,True,Republicans,False,True
20065,Iowa,19,811227,9759,34.2,Republicans,False,True,Republicans,False,True
20066,Kansas,20,827865,8978,32.4,Republicans,False,True,Republicans,False,True
20067,Kentucky,21,1449592,16293,43.4,Republicans,False,True,Republicans,False,True
20068,Maryland,24,1166461,14904,28.0,Democrats,True,False,Democrats,True,False
20069,Minnesota,27,1580508,13242,23.5,Democrats,True,False,Democrats,True,False
20070,Mississippi,28,864529,12589,49.7,Republicans,False,True,Republicans,False,True
20071,Nebraska,31,511380,4363,31.1,Republicans,False,True,Republicans,False,True
20072,New Jersey,34,2560841,34196,22.7,Democrats,True,False,Democrats,True,False
20073,New York,36,5744579,69369,23.1,Democrats,True,False,Democrats,True,False
20074,North Carolina,37,2949264,25445,42.1,Republicans,False,True,Republicans,False,True
20075,Ohio,39,2918366,38981,32.0,Republicans,False,True,Republicans,False,True
20076,Oklahoma,40,1108553,14555,46.5,Republicans,False,True,Republicans,False,True
20077,South Carolina,45,1587503,18132,42.0,Republicans,False,True,Republicans,False,True
20078,Utah,49,1004684,4884,30.3,Republicans,False,True,Republicans,False,True
20079,Vermont,50,137264,689,16.7,Democrats,True,False,Democrats,True,False
20080,West Virginia,54,547785,7121,46.1,Republicans,False,True,Republicans,False,True
20081,Wisconsin,55,1761388,14876,29.7,Republicans,False,True,Republicans,False,True
20082,Alaska,2,279532,1270,26.2,Republicans,False,True,Republicans,False,True
20083,Arizona,4,2179180,30698,33.0,Republicans,False,True,Republicans,False,True
20084,California,6,10578770,93325,22.9,Democrats,True,False,Democrats,True,False
20085,Connecticut,9,847255,11093,18.9,Democrats,True,False,Democrats,True,False
20086,District of Columbia,11,161169,1363,18.5,Democrats,True,False,Democrats,True,False
20087,Indiana,18,1813158,24030,35.9,Republicans,False,True,Republicans,False,True
20088,Iowa,19,811227,9759,34.2,Republicans,False,True,Republicans,False,True
20089,Kansas,20,828190,8986,32.4,Republicans,False,True,Republicans,False,True
20090,Kentucky,21,1451160,16293,43.4,Republicans,False,True,Republicans,False,True
20091,Maryland,24,1168190,14912,28.0,Democrats,True,False,Democrats,True,False
20092,Minnesota,27,1580508,13242,23.5,Democrats,True,False,Democrats,True,False
20093,Mississippi,28,866040,12603,49.7,Republicans,False,True,Republicans,False,True
20094,Nebraska,31,511738,4363,31.1,Republicans,False,True,Republicans,False,True
20095,New Jersey,34,2565176,34206,22.7,Democrats,True,False,Democrats,True,False
20096,New York,36,5752964,69408,23.1,Democrats,True,False,Democrats,True,False
20097,North Carolina,37,2949622,25445,42.1,Republicans,False,True,Republicans,False,True
20098,Ohio,39,2918366,38981,32.0,Republicans,False,True,Republicans,False,True
20099,Oklahoma,40,1108553,14555,46.5,Republicans,False,True,Republicans,False,True
20100,South Carolina,45,1587503,18132,42.0,Republicans,False,True,Republicans,False,True
20101,Utah,49,1004684,4884,30.3,Republicans,False,True,Republicans,False,True
